CustomerID,Age,Gender,Annual_Income,Num_Website_Visits,Time_Spent_Minutes,Pages_Viewed,Items_Viewed,Cart_Additions,Previous_Purchases,Days_Since_Last_Visit,Discount_Sensitive,Device_Type,Browser,Season,Is_Weekend,Customer_Satisfaction,Purchase,Purchase_Amount
3027,21,Male,114328,12,83,28,2,8,4,130,1,Tablet,Safari,Summer,0,2,1,130
3028,63,Male,20765,18,45,21,26,11,8,146,0,Mobile,Edge,Spring,0,3,0,0
3029,39,Female,146355,18,18,28,28,1,7,245,1,Mobile,Chrome,Fall,1,4,0,0
3030,32,Male,127268,9,25,45,14,9,0,181,0,Tablet,Chrome,Spring,0,3,0,0
3031,57,Female,44198,5,102,24,12,12,2,136,0,Mobile,Firefox,Spring,0,4,1,102
3032,38,Female,81201,17,94,18,13,13,9,212,0,Mobile,Chrome,Spring,0,4,1,269
3033,32,Female,93271,13,29,9,14,0,8,137,1,Tablet,Chrome,Fall,0,5,0,0
3034,39,Male,101738,6,54,26,29,3,2,205,0,Mobile,Edge,Fall,1,2,1,418
3035,45,Female,67199,14,113,24,26,14,3,149,1,Tablet,Safari,Fall,1,1,0,0
3036,31,Female,31377,15,99,6,3,8,2,348,0,Mobile,Firefox,Winter,0,1,0,0
3037,44,Male,131578,14,57,12,25,11,6,44,0,Desktop,Firefox,Fall,1,1,0,0
3038,58,Female,99833,4,52,36,27,6,8,60,1,Desktop,Firefox,Winter,0,4,0,0
3039,57,Female,28036,18,74,9,13,13,3,327,0,Desktop,Edge,Winter,1,3,1,351
3040,45,Male,60364,1,52,10,8,8,8,249,0,Desktop,Firefox,Fall,1,5,1,496
3041,43,Female,135227,12,8,3,16,8,1,126,1,Desktop,Safari,Summer,0,4,0,0
3042,19,Male,109905,9,28,49,6,9,1,45,1,Desktop,Chrome,Fall,1,4,1,440
3043,42,Female,120353,10,110,29,11,14,8,2,0,Tablet,Chrome,Fall,1,1,0,0
3044,20,Female,137971,18,35,7,29,8,6,162,1,Tablet,Safari,Summer,0,4,0,0
3045,25,Male,57443,17,87,26,15,8,4,197,1,Mobile,Safari,Spring,0,1,1,333
3046,61,Female,21663,19,79,8,19,13,4,194,1,Desktop,Safari,Summer,0,1,0,0
3047,50,Female,59244,4,33,43,26,6,8,318,1,Desktop,Edge,Winter,0,1,0,0
3048,59,Female,78391,16,9,13,24,7,3,47,1,Mobile,Chrome,Winter,0,4,0,0
3049,52,Male,97564,7,86,35,29,11,0,226,1,Tablet,Edge,Winter,1,5,0,0
3050,23,Male,105359,9,71,19,2,1,5,2,1,Desktop,Chrome,Fall,1,2,1,297
3051,56,Male,35077,8,108,46,11,8,2,212,0,Tablet,Safari,Fall,0,3,1,473
3052,40,Male,77849,7,79,22,20,1,1,215,0,Tablet,Firefox,Winter,0,1,0,0
3053,42,Male,125447,10,89,16,20,7,3,293,0,Tablet,Safari,Winter,1,4,1,354
3054,60,Female,39631,8,98,15,9,1,8,80,0,Tablet,Safari,Spring,0,2,1,486
3055,36,Male,72652,17,87,2,24,10,7,119,0,Desktop,Edge,Winter,1,4,1,79
3056,22,Male,87446,12,57,38,23,11,6,86,0,Tablet,Firefox,Winter,0,4,1,59
3057,28,Male,53500,14,93,21,4,7,1,319,0,Desktop,Edge,Winter,0,3,0,0
3058,29,Female,39897,12,68,30,23,2,0,56,0,Mobile,Firefox,Spring,0,1,0,0
3059,27,Female,78915,2,39,7,17,1,6,63,0,Mobile,Firefox,Winter,1,4,0,0
3060,25,Male,57377,12,16,31,27,5,9,8,0,Mobile,Firefox,Fall,0,3,0,0
3061,41,Female,96670,14,51,41,24,5,4,183,0,Tablet,Safari,Summer,0,4,1,290
3062,45,Female,122760,7,94,41,8,0,7,235,1,Mobile,Edge,Spring,1,2,1,287
3063,58,Female,46897,13,59,49,25,6,4,90,1,Tablet,Safari,Fall,0,5,0,0
3064,53,Female,67280,4,116,35,25,11,9,104,1,Desktop,Chrome,Spring,0,5,0,0
3065,54,Male,121639,1,73,4,16,12,4,279,1,Mobile,Edge,Winter,0,1,1,132
3066,38,Male,133849,17,87,34,1,11,7,341,0,Tablet,Chrome,Winter,0,5,1,400
3067,25,Female,131118,3,95,1,10,10,8,250,1,Desktop,Safari,Winter,0,3,1,454
3068,26,Female,77320,17,42,10,7,14,1,128,1,Tablet,Chrome,Spring,1,3,0,0
3069,64,Female,92592,8,33,30,15,11,7,360,0,Tablet,Chrome,Spring,1,5,1,228
3070,32,Female,114486,3,16,32,1,0,6,180,1,Desktop,Chrome,Summer,0,3,0,0
3071,63,Male,88289,10,23,3,22,3,7,93,0,Desktop,Edge,Winter,0,4,1,460
3072,57,Female,51941,2,13,10,16,12,2,182,0,Mobile,Firefox,Winter,1,4,1,299
3073,35,Male,119676,4,86,9,21,5,3,212,0,Tablet,Firefox,Fall,0,3,1,37
3074,59,Female,34234,14,33,17,27,14,6,204,1,Mobile,Edge,Winter,1,2,1,151
3075,37,Male,95172,11,7,47,2,7,4,37,0,Tablet,Firefox,Spring,0,1,1,482
3076,23,Female,23376,14,91,3,29,10,6,218,0,Tablet,Safari,Spring,0,3,1,332
3077,29,Male,50783,13,34,27,3,10,5,146,0,Mobile,Edge,Spring,0,1,0,0
3078,19,Male,61249,4,114,35,15,7,3,59,1,Mobile,Edge,Spring,0,5,0,0
3079,24,Male,63025,2,62,4,24,9,1,129,0,Tablet,Firefox,Spring,0,2,0,0
3080,33,Female,36447,2,92,4,18,6,5,141,1,Desktop,Edge,Summer,1,4,0,0
3081,20,Male,105865,11,57,49,15,10,5,33,0,Tablet,Chrome,Spring,0,3,0,0
3082,62,Female,36713,5,105,32,27,4,5,22,0,Mobile,Edge,Spring,0,2,0,0
3083,20,Male,148869,9,105,38,4,12,0,205,0,Tablet,Edge,Summer,0,1,1,82
3084,44,Male,24858,17,8,11,3,5,5,72,0,Tablet,Edge,Spring,0,3,0,0
3085,60,Female,71115,12,61,44,28,7,1,181,1,Desktop,Safari,Summer,0,4,1,487
3086,57,Male,105008,18,58,39,7,2,9,188,1,Desktop,Safari,Winter,0,4,0,0
3087,55,Female,79834,3,32,45,24,5,4,50,0,Desktop,Chrome,Fall,0,3,1,362
3088,50,Female,102060,5,20,6,20,3,6,322,0,Mobile,Chrome,Summer,0,3,0,0
3089,45,Female,131923,14,17,35,22,12,9,83,0,Desktop,Firefox,Fall,0,2,0,0
3090,18,Female,24539,16,76,46,19,2,0,24,1,Tablet,Chrome,Winter,0,4,0,0
3091,25,Male,83983,19,60,32,23,2,4,69,0,Desktop,Edge,Fall,1,1,1,406
3092,54,Male,38857,9,57,46,8,3,8,8,0,Mobile,Firefox,Summer,1,4,0,0
3093,49,Female,123898,17,52,23,7,5,2,249,1,Mobile,Safari,Winter,0,3,0,0
3094,60,Male,122207,7,29,42,4,14,1,99,1,Mobile,Firefox,Fall,0,1,1,56
3095,54,Male,25364,10,70,37,10,10,9,322,0,Mobile,Safari,Summer,0,3,1,155
3096,21,Female,85985,4,34,26,28,0,1,198,1,Desktop,Edge,Winter,0,4,0,0
3097,47,Male,79169,10,108,34,25,1,2,315,0,Tablet,Edge,Spring,0,2,0,0
3098,23,Female,106366,3,7,38,10,12,0,208,0,Tablet,Safari,Summer,0,1,0,0
3099,63,Male,41078,9,27,11,15,3,1,303,1,Tablet,Firefox,Fall,0,2,0,0
3100,36,Male,57574,13,33,21,24,11,5,192,0,Tablet,Safari,Fall,0,5,1,43
3101,49,Female,20869,1,45,43,22,9,7,26,0,Mobile,Chrome,Spring,0,1,1,52
3102,26,Male,124383,15,98,24,18,8,3,148,1,Tablet,Edge,Summer,0,4,1,311
3103,29,Male,82624,15,15,15,10,7,1,349,0,Mobile,Safari,Spring,0,2,0,0
3104,28,Female,60075,11,25,3,23,9,4,4,1,Tablet,Firefox,Winter,0,2,1,137
3105,63,Male,113676,10,95,2,9,7,2,65,0,Tablet,Safari,Winter,1,4,0,0
3106,33,Female,23659,7,28,7,25,10,4,217,0,Tablet,Firefox,Winter,1,3,0,0
3107,18,Male,56370,1,99,5,25,6,2,291,0,Tablet,Edge,Fall,0,5,1,467
3108,62,Female,126888,7,98,45,9,13,3,117,0,Tablet,Firefox,Spring,1,4,1,296
3109,38,Female,78185,5,69,40,22,11,4,85,0,Mobile,Edge,Fall,0,2,0,0
3110,47,Female,137136,16,5,29,16,5,6,308,1,Desktop,Edge,Summer,0,1,1,305
3111,30,Female,99921,8,58,41,17,13,1,279,0,Desktop,Firefox,Spring,0,5,0,0
3112,51,Female,63751,2,76,32,16,13,5,276,0,Mobile,Safari,Fall,1,4,1,190
3113,21,Male,82758,8,116,30,6,6,5,346,0,Tablet,Chrome,Summer,0,2,0,0
3114,45,Male,142280,14,110,8,5,5,5,283,1,Mobile,Safari,Winter,0,5,0,0
3115,55,Female,104873,4,38,32,7,2,6,169,1,Mobile,Firefox,Summer,0,3,1,145
3116,48,Male,25131,15,84,42,13,14,2,26,1,Desktop,Edge,Winter,0,5,0,0
3117,44,Female,21358,7,95,2,8,11,4,364,1,Mobile,Firefox,Fall,0,4,1,242
3118,22,Male,143870,8,72,10,1,5,8,40,1,Tablet,Safari,Winter,0,1,0,0
3119,42,Male,111150,11,87,43,10,11,8,208,1,Mobile,Firefox,Fall,0,2,1,289
3120,20,Female,77371,2,33,43,20,6,6,363,1,Desktop,Edge,Spring,0,4,1,169
3121,50,Female,102307,9,109,37,20,5,8,84,0,Tablet,Firefox,Spring,1,1,1,109
3122,21,Male,99139,6,7,46,29,10,2,238,0,Desktop,Edge,Winter,0,2,1,102
3123,42,Male,36246,1,15,3,1,1,6,344,1,Tablet,Edge,Winter,0,4,0,0
3124,37,Female,37216,3,12,23,27,5,0,194,0,Tablet,Firefox,Fall,0,3,0,0
3125,51,Male,61209,10,66,34,20,12,6,329,0,Desktop,Safari,Fall,0,1,0,0
3126,43,Male,62987,5,107,18,23,12,2,338,0,Desktop,Safari,Summer,0,1,1,421
3127,22,Female,128024,12,37,33,14,1,2,362,1,Mobile,Chrome,Fall,1,5,1,131
3128,52,Male,40577,1,12,33,15,0,6,350,0,Mobile,Chrome,Winter,0,3,0,0
3129,45,Female,136526,9,29,17,6,14,7,259,0,Tablet,Safari,Fall,0,2,0,0
3130,46,Female,62320,13,92,6,20,9,3,192,1,Tablet,Edge,Summer,0,5,1,408
3131,26,Female,148038,19,30,13,2,9,0,285,0,Tablet,Firefox,Spring,0,3,0,0
3132,55,Male,31301,7,30,21,28,9,4,182,1,Tablet,Firefox,Winter,1,4,0,0
3133,23,Male,95051,16,21,31,29,4,9,7,1,Mobile,Firefox,Fall,1,1,0,0
3134,36,Female,112338,8,95,21,7,3,3,153,0,Mobile,Edge,Spring,0,5,0,0
3135,61,Female,146560,19,33,33,24,8,8,299,1,Desktop,Safari,Fall,0,1,0,0
3136,28,Male,20891,7,47,28,25,14,2,262,0,Mobile,Safari,Summer,0,3,0,0
3137,19,Male,41972,4,107,6,25,8,3,79,1,Tablet,Edge,Summer,0,1,1,34
3138,64,Male,70457,10,77,8,20,8,9,40,0,Mobile,Edge,Winter,0,5,0,0
3139,61,Female,133389,1,82,13,19,2,2,189,0,Tablet,Safari,Winter,0,4,1,454
3140,61,Female,74435,17,9,34,5,13,2,277,0,Desktop,Firefox,Fall,1,5,1,138
3141,26,Male,40932,13,54,40,22,9,6,250,1,Desktop,Firefox,Winter,0,2,0,0
3142,38,Male,24192,19,98,22,28,11,4,314,1,Mobile,Firefox,Summer,0,1,1,21
3143,41,Male,36128,13,60,1,29,11,4,109,1,Mobile,Safari,Fall,0,5,1,12
3144,51,Female,42836,9,67,13,8,2,3,96,1,Desktop,Firefox,Spring,0,5,0,0
3145,39,Female,44837,5,61,1,3,12,9,32,1,Tablet,Edge,Winter,0,4,1,286
3146,20,Male,137028,1,96,10,13,2,7,268,0,Mobile,Safari,Fall,0,1,0,0
3147,29,Male,136481,2,49,5,6,10,0,236,1,Desktop,Safari,Spring,0,1,0,0
3148,45,Female,145176,11,41,20,21,9,8,20,0,Tablet,Firefox,Fall,1,2,0,0
3149,47,Female,145172,4,76,13,29,4,8,205,1,Mobile,Chrome,Winter,1,3,1,384
3150,43,Male,42778,9,83,37,23,5,4,238,1,Mobile,Safari,Spring,1,3,1,166
3151,38,Male,63130,5,96,10,14,5,0,21,1,Tablet,Edge,Summer,0,1,1,484
3152,45,Male,36708,5,40,3,25,2,1,301,1,Desktop,Safari,Winter,1,5,0,0
3153,43,Female,127481,8,37,34,7,13,1,217,0,Tablet,Firefox,Summer,0,3,0,0
3154,50,Male,44232,2,10,34,11,11,5,121,0,Tablet,Edge,Fall,0,3,0,0
3155,38,Female,77266,7,119,30,22,1,9,296,1,Mobile,Chrome,Summer,0,5,1,87
3156,52,Female,59412,17,80,37,9,5,8,350,0,Mobile,Chrome,Spring,0,2,1,213
3157,51,Male,24782,11,75,4,10,12,2,351,0,Desktop,Firefox,Spring,1,2,0,0
3158,58,Male,81196,15,49,34,20,3,7,262,0,Tablet,Edge,Summer,1,1,1,449
3159,64,Female,46315,3,96,32,17,8,1,255,0,Mobile,Edge,Winter,1,3,1,344
3160,35,Male,30052,13,11,21,8,1,4,11,0,Desktop,Chrome,Spring,1,5,0,0
3161,28,Female,39521,18,109,41,22,3,3,64,1,Tablet,Firefox,Summer,0,2,0,0
3162,40,Male,89434,3,69,24,6,10,4,122,0,Mobile,Firefox,Summer,0,5,0,0
3163,39,Male,102755,2,28,9,21,10,3,187,0,Desktop,Chrome,Summer,0,1,0,0
3164,34,Male,89690,5,49,41,26,1,0,200,1,Mobile,Safari,Fall,1,1,0,0
3165,22,Male,55546,5,65,24,11,4,0,55,0,Desktop,Chrome,Winter,1,2,0,0
3166,61,Female,99345,13,23,25,3,14,5,295,1,Desktop,Edge,Fall,1,3,1,64
3167,28,Female,45972,8,36,36,6,2,7,55,0,Tablet,Safari,Spring,0,5,0,0
3168,47,Female,124713,16,34,8,17,3,6,332,0,Mobile,Safari,Spring,0,3,0,0
3169,32,Male,144556,18,69,41,7,8,3,131,0,Desktop,Safari,Summer,0,2,1,327
3170,44,Female,98059,16,36,29,6,12,4,80,1,Tablet,Edge,Winter,0,1,1,181
3171,52,Female,84385,1,61,25,21,14,7,128,0,Mobile,Chrome,Fall,0,1,0,0
3172,50,Female,122617,8,24,35,13,9,5,219,1,Tablet,Safari,Summer,1,2,0,0
3173,37,Male,42030,2,89,38,14,10,7,272,1,Tablet,Firefox,Spring,1,1,0,0
3174,33,Female,144717,5,87,28,19,4,5,261,1,Mobile,Firefox,Winter,0,4,1,206
3175,51,Male,60376,15,98,19,8,8,7,251,0,Desktop,Safari,Fall,0,1,1,327
3176,19,Male,105641,14,118,32,13,12,3,296,0,Tablet,Chrome,Summer,0,4,0,0
3177,52,Female,132021,3,96,37,20,4,9,323,0,Mobile,Edge,Spring,1,4,1,365
3178,57,Male,109831,7,100,49,9,9,1,227,0,Mobile,Safari,Spring,0,4,0,0
3179,45,Female,97400,4,34,28,25,14,2,173,1,Mobile,Edge,Spring,0,3,0,0
3180,64,Female,129518,11,91,35,5,8,4,253,0,Desktop,Firefox,Winter,0,2,1,179
3181,56,Female,98412,12,95,8,11,7,3,24,0,Mobile,Firefox,Winter,0,2,1,366
3182,23,Female,38055,15,105,41,7,0,4,285,1,Desktop,Safari,Spring,1,2,0,0
3183,26,Female,119220,6,63,23,6,12,0,126,0,Desktop,Edge,Spring,1,4,1,220
3184,37,Male,107508,1,94,40,12,2,0,256,0,Mobile,Chrome,Winter,1,4,0,0
3185,18,Female,45493,18,66,46,12,4,1,289,1,Mobile,Firefox,Summer,0,4,0,0
3186,25,Male,94861,14,71,23,6,11,1,179,0,Tablet,Edge,Summer,0,1,0,0
3187,40,Female,141184,7,35,32,4,2,7,80,1,Desktop,Chrome,Summer,0,5,0,0
3188,20,Female,136524,10,70,10,26,9,9,97,0,Tablet,Edge,Spring,0,5,0,0
3189,21,Female,136826,9,58,17,13,0,3,202,1,Desktop,Firefox,Fall,0,1,0,0
3190,42,Male,56775,2,14,35,12,13,5,30,0,Mobile,Firefox,Spring,0,5,1,20
3191,64,Male,71057,8,42,35,15,10,1,61,1,Tablet,Safari,Fall,0,5,0,0
3192,55,Male,105909,1,87,3,8,1,0,163,0,Tablet,Edge,Fall,1,3,0,0
3193,32,Male,56253,2,35,36,13,12,6,263,0,Mobile,Firefox,Winter,0,5,0,0
3194,38,Female,106717,7,33,29,11,1,3,143,0,Mobile,Edge,Spring,0,1,0,0
3195,52,Female,145000,16,29,49,11,3,3,352,0,Tablet,Safari,Fall,0,4,1,180
3196,63,Male,71884,4,36,46,11,5,1,66,1,Mobile,Firefox,Summer,0,3,1,166
3197,31,Male,142402,17,21,27,26,1,8,224,1,Mobile,Firefox,Spring,0,5,0,0
3198,53,Male,96497,4,119,31,19,13,1,220,0,Desktop,Chrome,Summer,0,1,1,16
3199,29,Female,37705,3,49,34,21,5,4,341,0,Mobile,Safari,Winter,0,2,1,340
3200,34,Male,64676,9,53,12,17,10,5,273,1,Desktop,Edge,Winter,1,2,0,0
3201,56,Male,121658,15,91,37,1,14,2,19,1,Desktop,Edge,Fall,0,3,1,88
3202,26,Female,111640,3,22,25,13,0,2,270,0,Mobile,Chrome,Winter,1,2,0,0
3203,52,Male,99045,12,79,2,25,7,5,49,1,Mobile,Safari,Winter,0,1,1,213
3204,30,Female,27101,15,56,30,20,2,4,307,1,Tablet,Edge,Winter,0,2,1,436
3205,32,Female,82495,8,24,44,9,7,4,34,0,Desktop,Edge,Spring,1,2,1,306
3206,35,Female,24743,12,66,9,23,2,4,240,0,Desktop,Chrome,Summer,0,5,0,0
3207,50,Female,28951,13,17,23,26,0,8,84,1,Mobile,Firefox,Summer,0,1,0,0
3208,23,Female,27014,15,92,9,24,3,7,176,0,Mobile,Edge,Summer,0,1,1,479
3209,44,Male,56180,11,47,20,11,2,3,323,1,Tablet,Safari,Spring,0,1,0,0
3210,40,Male,76977,17,88,1,9,7,5,314,0,Mobile,Edge,Summer,0,4,0,0
3211,44,Female,136045,12,119,39,17,0,4,334,0,Mobile,Edge,Fall,1,1,0,0
3212,51,Female,79534,18,110,23,7,8,5,149,0,Tablet,Safari,Summer,0,5,0,0
3213,63,Male,83209,16,96,18,8,10,7,283,0,Desktop,Safari,Spring,0,2,0,0
3214,55,Male,138169,3,103,42,2,13,5,157,1,Mobile,Firefox,Summer,1,2,1,191
3215,31,Female,61908,9,25,32,14,8,5,232,1,Mobile,Edge,Spring,0,2,0,0
3216,53,Male,149067,7,10,47,10,5,1,207,1,Desktop,Firefox,Fall,1,1,0,0
3217,25,Male,128575,19,75,9,9,4,6,172,0,Desktop,Safari,Summer,1,1,0,0
3218,52,Female,70918,5,97,11,28,10,2,166,0,Tablet,Chrome,Winter,1,3,0,0
3219,36,Male,28219,19,57,1,1,13,6,271,0,Desktop,Chrome,Winter,0,3,1,142
3220,47,Male,27163,10,91,11,12,11,4,15,1,Mobile,Firefox,Spring,0,3,1,423
3221,31,Male,22470,12,56,33,14,4,3,32,1,Desktop,Edge,Spring,0,4,1,484
3222,37,Male,129034,8,73,30,19,14,9,40,1,Tablet,Firefox,Spring,1,3,1,460
3223,42,Female,36543,3,90,5,29,11,0,76,1,Mobile,Edge,Spring,0,5,1,395
3224,57,Male,39276,19,13,1,11,5,7,212,0,Tablet,Chrome,Winter,0,1,0,0
3225,41,Female,140014,11,100,10,9,6,1,91,0,Tablet,Chrome,Winter,0,4,0,0
3226,31,Male,56881,8,78,13,17,7,9,258,0,Tablet,Firefox,Fall,1,5,0,0
3227,43,Female,98950,13,50,27,20,2,7,233,0,Tablet,Edge,Fall,0,2,0,0
3228,55,Female,27749,10,111,8,26,9,6,22,0,Tablet,Edge,Fall,0,3,0,0
3229,40,Male,44182,18,117,28,6,0,2,154,1,Desktop,Edge,Winter,0,3,0,0
3230,39,Female,97450,12,96,45,6,4,6,136,0,Tablet,Edge,Fall,0,1,1,399
3231,36,Female,100543,7,79,2,20,10,0,292,0,Tablet,Chrome,Spring,1,5,1,41
3232,63,Female,116487,11,75,12,10,0,4,101,0,Tablet,Chrome,Fall,0,5,1,134
3233,20,Female,130227,10,34,27,10,13,1,81,0,Mobile,Chrome,Winter,1,3,0,0
3234,59,Female,118144,3,47,13,26,1,1,121,1,Tablet,Firefox,Winter,0,3,0,0
3235,36,Male,145351,7,113,22,26,11,2,135,1,Mobile,Chrome,Fall,0,5,1,388
3236,26,Female,41383,4,63,40,17,7,6,219,0,Desktop,Safari,Spring,0,5,0,0
3237,45,Female,98578,8,119,15,21,2,1,234,0,Tablet,Firefox,Spring,0,2,0,0
3238,37,Male,136258,8,42,31,14,10,3,218,0,Tablet,Safari,Summer,0,3,0,0
3239,62,Male,45412,6,38,7,5,13,3,339,1,Tablet,Edge,Winter,0,3,1,158
3240,24,Female,33181,13,50,39,3,9,0,265,1,Desktop,Safari,Spring,1,5,0,0
3241,31,Male,64898,12,96,49,11,14,6,235,0,Mobile,Edge,Fall,0,1,1,125
3242,26,Male,79630,3,36,35,19,3,3,59,0,Tablet,Chrome,Winter,0,5,1,211
3243,36,Male,23405,6,20,7,20,10,0,65,0,Desktop,Safari,Winter,0,3,0,0
3244,64,Male,116404,19,43,12,19,5,2,246,1,Desktop,Firefox,Winter,1,2,0,0
3245,31,Male,30862,11,5,14,14,7,7,149,0,Tablet,Edge,Winter,0,3,1,149
3246,55,Male,74679,4,102,34,15,14,3,177,1,Mobile,Firefox,Spring,0,4,1,59
3247,53,Female,48688,15,109,39,3,0,0,33,0,Mobile,Firefox,Fall,0,3,1,289
3248,57,Female,68017,2,61,48,3,13,6,145,0,Desktop,Firefox,Fall,0,3,0,0
3249,34,Male,116481,15,91,9,23,1,7,269,0,Desktop,Chrome,Summer,0,3,0,0
3250,47,Male,32939,17,118,33,9,14,4,241,1,Mobile,Firefox,Winter,1,5,1,28
3251,26,Female,132271,2,24,12,11,10,8,299,1,Mobile,Safari,Summer,0,1,1,493
3252,50,Male,114467,7,86,34,15,5,6,113,0,Desktop,Chrome,Winter,0,3,1,360
3253,42,Female,124152,16,86,27,29,14,3,329,0,Mobile,Edge,Fall,0,3,1,402
3254,31,Male,59585,5,46,22,17,7,8,321,0,Tablet,Edge,Fall,0,3,0,0
3255,28,Female,136315,16,108,18,24,11,5,40,1,Mobile,Firefox,Fall,0,3,1,194
3256,52,Female,124447,19,89,46,26,7,7,162,1,Mobile,Edge,Summer,0,3,1,287
3257,58,Male,132813,2,76,44,12,12,1,36,1,Mobile,Edge,Fall,1,2,1,355
3258,31,Male,128362,15,38,18,17,2,4,206,0,Tablet,Safari,Spring,1,5,0,0
3259,47,Male,126700,4,54,37,9,3,2,235,1,Tablet,Safari,Winter,0,5,0,0
3260,58,Male,42942,2,15,7,13,9,4,107,0,Tablet,Firefox,Fall,0,3,1,405
3261,21,Female,130075,10,111,4,8,3,7,85,0,Desktop,Firefox,Winter,0,2,1,299
3262,21,Male,25272,5,119,45,22,3,5,92,0,Tablet,Safari,Fall,1,4,0,0
3263,45,Female,64134,18,47,16,6,14,0,224,0,Mobile,Safari,Summer,0,4,1,15
3264,25,Male,44265,4,14,22,27,1,6,40,1,Mobile,Firefox,Spring,1,2,0,0
3265,19,Female,143671,1,12,48,26,12,9,93,0,Desktop,Safari,Winter,0,4,1,306
3266,58,Male,68192,18,115,36,23,5,0,272,0,Desktop,Firefox,Summer,0,5,1,372
3267,63,Male,48668,6,76,20,24,7,0,353,1,Mobile,Chrome,Fall,1,4,0,0
3268,39,Female,131732,14,23,31,29,8,3,306,1,Mobile,Chrome,Spring,0,3,0,0
3269,58,Male,101560,10,69,33,7,12,8,234,0,Tablet,Edge,Spring,1,1,1,97
3270,33,Male,117435,18,59,13,29,0,7,43,0,Desktop,Edge,Summer,0,2,1,114
3271,46,Male,89283,9,56,20,1,0,9,343,1,Tablet,Firefox,Spring,1,1,0,0
3272,47,Male,29297,12,7,41,10,8,2,133,0,Tablet,Firefox,Winter,0,2,1,314
3273,29,Male,84005,10,57,42,15,10,5,65,0,Tablet,Firefox,Fall,0,2,0,0
3274,52,Female,148833,19,48,38,29,12,0,351,0,Tablet,Edge,Spring,0,2,1,199
3275,28,Male,78434,6,100,22,14,3,9,82,0,Tablet,Safari,Fall,0,5,1,349
3276,63,Female,84749,14,52,39,4,14,0,149,0,Mobile,Safari,Spring,1,5,0,0
3277,38,Male,21607,8,58,23,4,10,5,71,1,Tablet,Edge,Winter,0,2,1,232
3278,38,Male,79183,14,20,48,29,6,4,321,1,Desktop,Chrome,Fall,0,3,1,80
3279,22,Female,106994,11,34,49,9,1,5,279,1,Desktop,Firefox,Winter,1,4,1,238
3280,37,Female,76305,16,117,33,15,9,8,91,1,Tablet,Firefox,Spring,0,3,0,0
3281,54,Female,47973,6,96,41,12,0,4,255,1,Desktop,Edge,Summer,0,5,1,56
3282,20,Female,43117,15,32,30,9,10,1,162,1,Desktop,Firefox,Fall,1,2,1,210
3283,61,Female,101986,15,20,14,3,13,0,313,1,Mobile,Safari,Fall,0,5,0,0
3284,50,Male,101071,14,109,47,27,6,1,272,0,Mobile,Firefox,Winter,0,4,1,154
3285,26,Female,142688,12,55,36,15,5,7,360,0,Tablet,Safari,Winter,0,1,0,0
3286,26,Female,114891,2,37,8,25,2,0,340,1,Mobile,Edge,Summer,1,1,0,0
3287,21,Male,27645,8,29,47,21,9,5,176,0,Tablet,Chrome,Winter,0,3,0,0
3288,52,Male,62238,19,22,22,11,3,4,281,1,Desktop,Firefox,Summer,1,2,0,0
3289,34,Female,89694,14,30,4,6,12,9,196,1,Desktop,Edge,Winter,0,5,0,0
3290,51,Female,61773,5,10,35,15,12,8,160,0,Mobile,Firefox,Spring,0,3,1,42
3291,41,Female,36786,9,42,8,7,0,3,301,1,Desktop,Safari,Spring,0,3,0,0
3292,49,Male,60693,13,48,34,19,6,4,92,0,Tablet,Firefox,Summer,1,3,0,0
3293,18,Female,116447,9,71,22,14,8,4,168,1,Tablet,Edge,Spring,0,4,1,234
3294,25,Male,46578,14,47,25,4,0,1,141,0,Mobile,Edge,Summer,1,3,0,0
3295,62,Male,66408,5,10,25,21,1,1,261,1,Desktop,Safari,Spring,0,2,0,0
3296,40,Male,89702,2,82,40,1,1,8,145,0,Desktop,Firefox,Summer,0,4,1,290
3297,64,Male,104845,7,68,40,24,5,2,239,1,Tablet,Chrome,Fall,0,1,0,0
3298,57,Female,35076,16,86,17,27,4,5,71,0,Tablet,Edge,Summer,1,1,1,292
3299,29,Male,39377,11,84,16,23,13,3,187,1,Mobile,Firefox,Spring,1,1,1,494
3300,29,Male,29278,11,92,48,13,5,3,35,0,Mobile,Safari,Winter,1,2,0,0
3301,63,Female,84808,12,17,48,11,0,4,184,1,Mobile,Edge,Fall,0,2,0,0
3302,64,Male,147220,13,69,39,28,5,4,144,0,Mobile,Firefox,Winter,0,4,0,0
3303,32,Female,145446,8,42,15,29,10,6,308,1,Tablet,Safari,Fall,0,1,1,127
3304,58,Male,147368,16,68,17,18,5,6,155,1,Mobile,Firefox,Fall,1,4,1,346
3305,36,Female,53539,1,18,35,23,6,0,190,0,Tablet,Safari,Summer,0,1,0,0
3306,43,Male,146552,13,21,33,28,11,5,262,0,Desktop,Firefox,Summer,1,1,0,0
3307,46,Male,31440,11,81,40,9,1,3,103,0,Mobile,Chrome,Fall,0,1,0,0
3308,39,Female,142059,4,17,39,21,5,1,280,1,Tablet,Firefox,Spring,0,1,0,0
3309,57,Male,46245,4,77,18,11,14,5,243,1,Desktop,Safari,Fall,0,4,0,0
3310,38,Male,42097,15,10,30,6,8,6,87,1,Mobile,Chrome,Spring,1,2,1,424
3311,55,Female,93703,3,10,23,16,14,1,133,1,Mobile,Chrome,Fall,0,1,1,323
